seed,shift_name,severity_name,scenario_parameters,method_name,alpha,abstention_policy,abstention_threshold,metric_name,metric_value
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,acceptance_rate,0.777
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,number_abstained,1561.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,number_accepted,5439.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,selective_accuracy,0.9895201323772752
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.9,selective_risk,0.010479867622724792
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,abstention_rate,0.281
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,acceptance_rate,0.719
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,number_abstained,1967.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,number_accepted,5033.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,selective_accuracy,0.9936419630439102
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,hybrid,0.95,selective_risk,0.00635803695608983
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,abstention_rate,0.03685714285714286
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,acceptance_rate,0.9631428571428572
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,number_abstained,258.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,number_accepted,6742.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,selective_accuracy,0.9446751705725304
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,singleton_conformal,,selective_risk,0.055324829427469635
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,average_set_size,0.9631428571428572
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,coverage_gap,0.009857142857142787
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,empirical_coverage,0.9098571428571428
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,empty_set_rate,0.03685714285714286
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,median_set_size,1.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,multiclass_set_rate,0.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,singleton_set_rate,0.9631428571428572
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.1,,,worst_class_coverage,0.69
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,abstention_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,acceptance_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,number_abstained,1125.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,number_accepted,5875.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,selective_accuracy,0.9828085106382979
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.5,selective_risk,0.017191489361702117
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,abstention_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,acceptance_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,number_abstained,1125.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,number_accepted,5875.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,selective_accuracy,0.9828085106382979
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.6,selective_risk,0.017191489361702117
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,abstention_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,acceptance_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,number_abstained,1125.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,number_accepted,5875.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,selective_accuracy,0.9828085106382979
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.7,selective_risk,0.017191489361702117
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,abstention_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,acceptance_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,number_abstained,1125.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,number_accepted,5875.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,selective_accuracy,0.9828085106382979
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.8,selective_risk,0.017191489361702117
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,abstention_rate,0.223
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,acceptance_rate,0.777
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,number_abstained,1561.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,number_accepted,5439.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,selective_accuracy,0.9895201323772752
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.9,selective_risk,0.010479867622724792
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,abstention_rate,0.281
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,acceptance_rate,0.719
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,number_abstained,1967.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,number_accepted,5033.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,selective_accuracy,0.9936419630439102
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,hybrid,0.95,selective_risk,0.00635803695608983
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,abstention_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,acceptance_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,number_abstained,1125.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,number_accepted,5875.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,selective_accuracy,0.9828085106382979
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,singleton_conformal,,selective_risk,0.017191489361702117
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,average_set_size,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,coverage_gap,0.0248571428571428
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,empirical_coverage,0.8248571428571428
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,empty_set_rate,0.16071428571428573
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,median_set_size,1.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,multiclass_set_rate,0.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,singleton_set_rate,0.8392857142857143
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",standard_conformal,0.2,,,worst_class_coverage,0.484
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,abstention_rate,0.026857142857142857
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,acceptance_rate,0.9731428571428572
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,number_abstained,188.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,number_accepted,6812.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,selective_accuracy,0.9396652965355256
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.5,selective_risk,0.06033470346447445
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,abstention_rate,0.06514285714285714
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,acceptance_rate,0.9348571428571428
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,number_abstained,456.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,number_accepted,6544.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,selective_accuracy,0.9579767726161369
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.6,selective_risk,0.042023227383863104
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,abstention_rate,0.107
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,acceptance_rate,0.893
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,number_abstained,749.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,number_accepted,6251.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,selective_accuracy,0.9699248120300752
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.7,selective_risk,0.03007518796992481
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,abstention_rate,0.15585714285714286
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,acceptance_rate,0.8441428571428572
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,number_abstained,1091.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,number_accepted,5909.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,selective_accuracy,0.9818920291081401
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.8,selective_risk,0.018107970891859893
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,abstention_rate,0.223
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,acceptance_rate,0.777
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,number_abstained,1561.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,number_accepted,5439.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,selective_accuracy,0.9895201323772752
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.9,selective_risk,0.010479867622724792
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,abstention_rate,0.281
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,acceptance_rate,0.719
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,number_abstained,1967.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,number_accepted,5033.0
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,selective_accuracy,0.9936419630439102
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,confidence_threshold,0.95,selective_risk,0.00635803695608983
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,accuracy_confidence_gap,0.001823837348392976
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,brier_score,0.10651734270586008
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,expected_calibration_error,0.009153047893728518
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,maximum_calibration_error,0.2842646613717079
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,mean_confidence,0.9234618769373213
17,class_imbalance,moderate,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.5}",temperature_scaled,,,,negative_log_likelihood,0.20589845726201567
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,average_set_size,1.0967307692307693
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,coverage_gap,-0.0024999999999999467
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,empirical_coverage,0.9475
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,empty_set_rate,0.018461538461538463
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,median_set_size,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,multiclass_set_rate,0.10403846153846154
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,singleton_set_rate,0.8775
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.05,,,worst_class_coverage,0.925
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,average_set_size,0.9805769230769231
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,coverage_gap,0.00019230769230771383
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,empirical_coverage,0.9001923076923077
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,empty_set_rate,0.05846153846153846
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,median_set_size,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,multiclass_set_rate,0.03826923076923077
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,singleton_set_rate,0.9032692307692308
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.1,,,worst_class_coverage,0.86
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,average_set_size,0.8351923076923077
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,coverage_gap,-0.0025000000000000577
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,empirical_coverage,0.7975
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,empty_set_rate,0.165
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,median_set_size,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,multiclass_set_rate,0.0001923076923076923
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,singleton_set_rate,0.8348076923076924
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",class_conditional_conformal,0.2,,,worst_class_coverage,0.765
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,accuracy,0.943076923076923
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,accuracy_confidence_gap,-0.01065668731354752
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,brier_score,0.08403895803038859
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_0,900.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_1,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_2,15.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_3,10.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_4,5.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_5,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_6,63.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_7,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_8,6.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_0_pred_9,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_0,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_1,987.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_2,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_3,7.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_4,2.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_5,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_6,3.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_7,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_8,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_1_pred_9,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_0,4.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_1,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_2,171.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_3,2.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_4,8.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_5,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_6,15.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_7,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_8,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_2_pred_9,0.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_0,4.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_1,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_2,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_3,186.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_4,1.0
17,class_imbalance,strong,"{""majority_classes"":[0,1,8,9],""minority_fraction"":0.2}",raw_softmax,,,,confusion_true_3_pred_5,0.0
